id,name,region,distance,climb_score,effort_count,start_latlng_lat,start_latlng_lon,end_latlng_lat,end_latlng_lon,average_grade,maximum_grade,total_elevation_gain,surface_type,polyline
7492053,Osankarica - zadnji klanec,['Slovenska Bistrica'],2055.6,16.74,511,46.432136,15.425608,46.444444,15.420946,9.0,23.3,186.0,unknown,ywkzG_yc}AC`@MZMHk@J[JmAtASdAQNc@v@]N]Bs@LQCa@@SFURWt@C`@EJBVHXc@lCOPSj@KNGXC@I?E@o@z@]Ra@v@GHMZQLIPEb@Fp@L`@HbAC|A[lByAjC[z@YZQXE@C?_@Qm@NQRK~@MR{@h@]C{@X}@?_@DWV_@JQHc@Ce@P]?MCSBIA]ISMKAMFQRMFK@_@ESJa@HC?OK[?SQmA[QIW]SQu@[MIWc@[Ue@u@]c@GIWESOg@o@USI[Y_@Wi@]_AOo@Yg@Gc@Sg@CYEAIUGi@Om@Gy@EMAQCC
3987350,Činžat,"['Lovrenc na Pohorju', 'Ruše']",2317.2,8.9776,8524,46.539117,15.452493,46.541928,15.433154,6.2,20.0,144.8,unknown,mt`{Gaai}AoAt@eBr@q@b@]Nq@d@QF]JUJQX[bAKj@HdACn@Ib@[bAUXWPEHYXk@`@c@b@QLSF_@FiA@cAb@oAzA]\OHQFcAP{@TUXQ^UhACx@J`ED`@H\NXTR|AZ\NNNNDFFPXTr@`@`AB\E`CHtA@j@Hh@Lj@@JCb@Ih@Lv@@Rd@rA^r@`AlAp@jAVPz@`@l@`@f@TZRt@n@r@t@JFf@~@h@v@b@`AP\Rf@FJEt@B\CJ@bAWz@Q^[Po@h@_@T]Ps@RUHq@b@QPW\c@x@W|@Gl@Af@HzAR~@
18295341,Sp. Slemen,['Selnica ob Dravi'],317.6,0.1764,10027,46.556043,15.514158,46.557723,15.517491,1.8,10.9,9.8,unknown,g~c{Gmbu}AW}@[w@eCuEi@gAk@_B_AgD
15427493,Ošelj - Urh,['Slovenska Bistrica'],1508.5,3.2246,823,46.438961,15.499276,46.429583,15.505516,4.6,38.0,70.1,unknown,obmzGmer}ANDl@DJNHDJLJ@DADBFALZNRF@N@NELM\SH?^HLHD\HH@D@^H^BXTn@Bb@RfAFVPd@DVDFh@TPBLGZEf@PT@NE@ELGPWLk@ZoBXgDVq@b@{@d@e@Pe@V{@Lq@B]DyBJk@@UHMHMPI`@If@QbAUXODEf@_@t@ULIJAtAq@V]Pi@NU\_ARc@h@cAZc@v@}A`@_@VMLMz@a@r@YnAk@RQV]f@c@
24426853,Činžat vzpon,['Lovrenc na Pohorju'],1326.9,7.455,9039,46.544881,15.445722,46.542031,15.433668,7.5,12.7,99.4,unknown,oxa{Gwvg}AJp@Th@^VdA`@\XnAdBl@hALb@DV@lBDbA^vCB|CFj@Nd@n@`Ab@j@^t@d@h@b@ZXHNH`@`@VNnAp@|@z@~AnCr@vATv@Lj@Dv@?hAMx@KTMNk@^uAl@oBh@a@XYVm@z@Sb@I\M`AAd@@x@
8180667,Zadni kilometer Areh,['Slovenska Bistrica'],870.4,4.5724,17991,46.494007,15.510697,46.495961,15.507524,7.1,22.0,64.4,unknown,ozwzGylt}AE?QWs@mBK_@Iu@O{CJqB?i@Y}CK]MIM?MJM\DZ?z@q@rFEPEj@H`DCzAUzBq@~B?NKVEZOlAQrC?f@UvA
12806140,Ruše - Ciproš,['Ruše'],5758.7,49.1509,1890,46.537464,15.514888,46.520204,15.522,7.3,48.4,673.3,unknown,cj`{G_gu}AxAs@j@_@\[lA}Aj@e@RGVEv@DPAVEJIXYRILOZUb@WdEmA|@e@RGbAy@bBc@h@U|@o@f@MRSVa@b@_ANOLCHL@J@b@Gd@Kj@M\_@p@}@jAMF_Bb@YRIPEl@Ad@IRKJg@GOBYRWd@_@ROPU`@YjAOZSN_@LOHa@`@ITEN@ZJPj@`@VHr@BPFPHNTEXAz@Dj@v@zBHLNHr@HRCb@OPChABb@ALA\MbA@bAQd@Sr@GTKZE`@Db@PD^EVMPUHOJg@h@a@fAi@v@EX@NFPXRhBt@b@^NVP`@LvAVn@HJNLf@Td@ZVHT@bB]|@[`@Y`@e@l@_ATSvAs@JAJDHL@FOhBFjAB~BF|@Jt@FNJFHIB]I}@G{AFmALu@HYd@o@FWAQMe@AQ?QJm@Fi@?cAA_@GSWk@K]G[Ce@?[Js@L_@PY\_@NWNs@Hi@?q@DGLGh@Cz@KJGDO?mBLu@H]N]^m@NITB~@bAPLXNz@\T@PDt@`@HAXYRGTCT?f@Jd@ALWEaB@}@Ea@]wBIu@E{@@_AFc@@c@Ls@HYLUPQp@]HU?wBFkCGaAQe@cAqASc@]kAWiAWoDIa@Us@O_Aq@sBg@qBMWOQWKQAy@Pk@Rs@`@k@PQAMKUg@Ok@A]@]DQJUTI^Eh@?xBKt@BVDZN|@r@|AjBh@|@z@rBV^v@v@ZPf@BL[\W`@Un@BXJj@`@JBLI^a@PMNEPBFPAZ_@x@Or@GvBMtAAh@
18240035,Ruše-Činžat,"['Lovrenc na Pohorju', 'Ruše']",5687.9,4.914,8518,46.534425,15.49107,46.54191,15.433143,2.6,17.1,189.0,unknown,cw_{Gerp}AZ`JF|@L`Ap@xE`@vCbCpKZrBLrALvAFjC^`FH|AHzDFjFDl@r@pGH|A?|AMdEGzCE|LSjJGpIKvAy@`F]vAIjAKjGIfDDtARxC@xAKpD?pAKpCG`@A^G`FCv@OxAYlAqAlCyAjCaApBe@r@oB`BcF|CiDlCuDfC}C~ByA`AiAb@e@X]LyA|Am@XYTE@c@d@KZG\GvAMjAMl@Yb@cAhAcAv@]NUDwAJk@LYLw@h@iAfAUNaB^OLa@b@KTQl@Ip@BlBL|BDRNh@HJZRNFXBz@VXTj@l@d@z@Rd@J\Fv@@bAClA@ZJx@T~@Lv@@^ClAFx@DRd@~@`AfAf@p@f@x@PJn@Rh@Z\Nh@^XVXPXTp@rA~@~AdApCBPHbABpA?ZMz@KVIDiAZcAb@k@JWDg@Ni@^_@\a@j@IR]`AE`@?f@DbBHd@Lb@
25334655,Klopni vrh-Areh,"['Lovrenc na Pohorju', 'Slovenska Bistrica']",16201.4,0.0,104,46.497028,15.398433,46.496888,15.503533,0.0,24.4,376.9,unknown,kmxzGeo~|ALCb@?HCHM@GCOe@?aA[SKMCM?o@H]Cg@W}@aAWKcA?a@Jq@FYFQHMLWj@UZYRQBQAkAc@g@GcCo@g@G{@?UFYR[`@Sr@M`AMfC_@~DItBCNOVIDK@YGg@Uu@g@]M_@G]AM@kB^YBeAC_@Gk@MoAe@_@S[[eDsEqAuAyAqB[g@Uq@Ow@I{@KaCSwAUq@_AaCu@}Bc@sBWuBEiAAaCV{DNmAVaAhAqBbA{BPo@XqBB]DyAB}AEgEc@uIAq@DoAJuAj@uDBmAEu@KgAKg@]cAAODMDKT@JDTVZz@^nBPdAJnADxGFpANt@jAnFl@|Bb@dAlAhBf@|@Rn@XdBHRZZ\L\AZIXOTQLU?WAKIKq@m@Wa@cAuC}@sCGg@Ag@AoADo@Ea@?]De@d@{ABUPw@RY^a@LWNm@Di@P}@b@gAb@w@`@uAJq@TgABi@SoAA_ADUJ_@LSf@]\KVSXe@NQN[VWb@Yx@_@RQLQJ[D]GaBDi@VaAN]\gAN}@LMb@Oh@CRIn@Gv@ANCNKFSEG{@Kg@QaAUQKwAeAW]Yw@]s@Om@Ea@?o@F{AH]p@wGLu@X_G\sCHiBPuABa@?_@IwB?}BCq@@yAEo@?UOi@OaAe@oAQi@Ko@Cq@LoB?i@DiAHw@?m@HcALqCBe@FYDM`@a@bA{AfCgAREX@j@ZPBl@K`@ArANRA^Od@c@XQ\Ej@C~ASd@CZGr@k@JMZu@Z[^EtBD\AJGDMJc@Gg@@k@FQJMLGNCr@Gn@W\Uz@cA^SPEP?pB@b@KNKp@i@^c@Vo@ZoAJU^c@PKb@QPCb@Dr@^PNXd@|@dAj@^LDj@Bh@ZhCf@N@LCLEJKFOTs@Nw@JwAJ_ANi@f@{AJg@L{A\yAJs@Dw@?iBFq@Ne@ZMb@?bCf@vCx@vC|@b@V`@\dAtAr@t@VNJBJ?XMf@_@d@i@`@s@Nk@Rg@p@iAX[LGNAn@JL?JGL_@@SEmBDo@FSTe@X_@LIPE`@Dr@Tp@`@j@`AJXP~@FLHFTIf@m@f@K\@NBLHtAfAV\Zr@TTJBV@HGHMHe@[{Ai@uAWaCMi@Oa@_@]MWAKAO@_@AUDq@@[Ko@Ck@Mm@Cy@Kk@W}@E[?c@MiCF}@?g@JmBUuCI_BO{AIa@K_@e@_AG]GsAIo@[_AOm@KgACc@Bg@PoA@eAMSGEMAk@P[TOPWH_@DiA?gAHYCIEIKGQAS@e@TmAXy@XiAZ{@N]Za@^_AHe@Fy@Ao@EKWEKBQLEFI|@KTOLe@P_B|@[d@KZMT]`@g@`@uBpASHSDKAKGKSCQ@k@EYB{BCOQOKAKD[d@m@h@i@Zm@PM?e@KO?mARYEg@[QCS?}@KU?c@He@?e@_@EGSk@K_@C[?g@Eg@?i@MiAIgACoCIgAIa@?SO_AGoAOe@Ki@E{@?UEs@AkACSGQs@gAAIMMQEi@@EESg@Ka@We@g@a@S]QUk@eAQWOKQIc@IwEOcDq@_CmAkAqA_BkAkAm@]]QUW{@[eBGMa@k@k@e@a@SMMEMWaAEw@Do@A_@Ki@K_@YiBQ_@Ka@CUg@w@_@e@Q]Qg@W]MYqAaCM_@Kg@EaAJaA?IES_@k@gAeAe@s@Ws@Mi@a@}@e@oBk@iBGy@EmAKoADs@RgAB]?IWo@CK?[Bs@Ci@Bc@Ag@FuA\mA@g@Da@?o@H_CAMBWBeA?_@Eu@@UG{A?_AXiAZ}BBo@Cc@FoAA[YkBMsCIu@De@Tw@LY`@iBLkAIoA@o@Jq@LSRk@Hc@?SAIg@[CEQg@Ga@?e@Be@?w@FaACcA@u@Di@Am@Bs@F{@FyBF[Bk@Fi@?SNo@Tm@P]b@e@`@q@HURiAr@qBFGf@eAXaAHw@DcALkATaAf@kBJs@p@_HTcGAoBHeA
12789700,Areh,"['Hoce-Slivnica', 'Slovenska Bistrica']",14545.9,50.8226,12554,46.490079,15.610466,46.49605,15.507564,5.9,13.5,861.4,unknown,}awzGk|g~ANELMf@mA\_@rDuB`@OXEb@B`@RpCzCTRPHRDPAPE^_@n@sAJSVWh@YVSTWFSNqA@kCHWFGHCRDFFFT@ZGtCGv@UjAe@lASz@G`AEhCMp@g@hBo@nBO^UZYL{@LYHc@^}@fAQXUd@_@hBITMRONQDODYAODQJKPMdAB~CGt@M`@c@d@q@l@SX[l@ETIvAKz@WnBIjADhA`@`CN`@LPNHP@HCDGDKDYCsBBe@Fa@Vo@t@_A\m@j@iAPULKTIVCV?\FNDb@XR\H^p@vIDVRf@NXZ^NLPFH?PGxBsAb@MPBLHh@j@JTLj@XjBJ~AB|@H\PVZVl@r@LHFR@`@H`@Ph@Td@Lt@LhCGXMLIAMGKS[cBY{@a@u@QUa@[WMc@MOKWUi@u@OOSII@GBIHEJEVFXj@z@|@z@JPN\J`@F|@CnBK~A@p@Df@Hd@Nn@n@vBLj@Jx@T`ChApKHtCLh@x@fBBF@XITEFGBIAUQaAyAWc@O_@SaAKUMKGAQHKRCVBd@XzATxBD|AC|@Gd@G`@]v@Up@o@dC]v@q@fAWj@Wz@Kl@E`@?p@H`@lAfF`@z@L`@Fb@?`@O\g@d@ETCx@B`BEj@Mf@U`@s@v@gExDIPw@fAEHQt@In@Q~@Ip@Fx@Jb@LXDPV\RHf@K~A}@dAWx@Aj@L^Pn@t@PZb@lARVLJVHhAFZFNFLX@`@a@hCo@lC[bA_@r@uAdDQTYr@e@v@MJODe@B]HO?OIK_@@UDIJMFA\P`@LN?FCJQL]Nk@TaB?_AGa@Ka@Q]YWSGUCUBKD[TcAhAYJa@A_B_@y@Cg@FkAZe@HO@UIKOGSOeAIQGEOCOJCHAVFb@^bAp@tAVx@Lh@PdA\zCAn@IZML[Pa@l@w@dCS`@QTc@XwEr@UNe@`@{BdDMJu@fAYt@QVUl@OVm@v@]Vg@Vk@JSH[BuAj@uAhAUTOXM\K|@EvCDhADn@Hb@Z|@H`@@VE^QV]T}@RoAd@gAbAo@`@k@PSJWFk@VUPm@t@g@v@S|@Cd@PvBb@|CBd@Ch@K^G|@c@pDYfBOf@Mt@O`@i@~@{@x@GJSNUH}@PYNU^Kh@?b@RnABfAOdDXbCL~ACdAMbAC`@B`@L^LNZNn@PNBNApA\v@b@ZVf@l@p@jA|@tAd@bAtAbC\f@fAjAl@x@v@r@PHfAND?LIFWPOF@NE|@NRCF?TNZDHLHEEv@EP@`@ER?JEPMjAStA?l@]bBCZBd@Nb@b@x@`AjAf@^LVh@p@N\V\BJJNf@t@NZLb@Hr@I~@DVCZAv@@~BWbBKZOdAKhB@JS`AIt@@^HVTXL\h@Xp@LV@\LFF\l@@LInB@b@H~@FvAI~BDbAAb@DfAAd@En@Mv@Cb@ETCz@Db@b@|ABzAIfA]dA[f@IPMh@ARDn@d@xAZbB@x@IbA[rAUj@S`@SPgAj@mA~@iAt@a@Z[\S`@eApCSt@E`@CnANxCAp@ObCHdCBTJTDt@Nr@f@nAJ^Hj@?VGl@Q|@m@jAy@dB]bAW`CCvAOvCK^AT?`@HjALNLZf@~@Pd@X`BFdAGd@?VOl@Gh@KX_@p@e@pA_@|BKlAC`A@j@D^Rz@f@bA?\CLEBy@cCY_BO_C?yAFcACiBOqAIa@MQMCI@EHM`@c@`FQpAGjBFjBSfCM|@GRSjAKNUj@YlBEb@G|CCTGNI\Ex@
27487201,dragon trail,['Maribor'],928.0,0.0,929,46.52536,15.603094,46.530941,15.605752,-18.8,0.0,0.0,unknown,o~}zGinf~A]q@?WWq@Ee@GO?UMa@IEO?SLIGSaA?UMo@AQEKMBEA?MHc@?GIAEG?QCEI?EGCS?OIYC]KMMGKe@ACOBEEGQKEq@s@a@WWCOBG?GEUa@WKOUSKe@_@MQIY_@o@CWECIDSXOD{@`@y@n@MREBI?IBw@n@MPMf@c@h@Qn@y@|@c@ZQTID
26536010,pogla start:),['Maribor'],306.0,0.0,3037,46.513955,15.579294,46.513104,15.581958,-4.1,-1.3,0.0,unknown,ew{zGqya~A^LPAt@]PMZ[NQFQAm@QcAA[Ba@Ig@BSRO^QC_A_@kABY
26005415,Fontana kicker,['Maribor'],304.6,0.735,12316,46.567763,15.620464,46.565785,15.623034,4.9,10.5,15.0,unknown,ogf{G{zi~A`@Yd@OPK\a@v@cA`AcA^o@FODODq@DM~AqC
1056616,Hočka,['Hoce-Slivnica'],5413.91,38.304,6875,46.5064693987,15.6269447599,46.5078652371,15.5949823838,8.4,18.0,456.0,unknown,khzzGkck~A{@AW@OFOLKLe@hAQv@S|AK`@Wt@CTBVPn@BVAVMNOFa@@MDg@Xi@fAOLYNGHQZIXGh@IHOEY]]sBISIMOGQBIBUTOZGRGb@Cb@AfAM`AIZEDSHg@Le@F]FU@MFENDRFFj@Lf@XVb@DR@^Ld@NjBDFX@b@AV?XGb@BXJd@DVTRJPL`@f@HNBNJNF`@\bA\r@Z`A`@z@NJNDJ?NGNATD@@b@hBDf@Vf@JJPDHPf@Xj@d@ZJb@Xx@PLNFRXrCBbBBRFPh@ZHHTj@@VIFMEc@k@MK]AUOsAqBWYSMK?IHCPBXd@rAd@~@Nj@XfBFVn@hAX|@BRYfBI`A?z@BNLLRFZ?n@Fp@VJNLb@Fd@BJBhALh@Nf@HPf@p@Zp@J|@ShAi@t@KPERCj@Dz@GTORMDIGMSKc@Oc@Ec@]eAAS_@]O]Ke@KUYMq@s@MISCg@U[Ay@Js@CQFYXKDsAZKD_@X[\{@^[R]j@GTCVDj@Lj@Rn@J`@HJD@L?JEbAk@FAP@\t@f@z@L\T`AFnAFn@f@vBVr@^p@Rd@pAtBHVBd@EVKTa@b@KHOBMA{AY}@Y}@Kq@Fu@\_@X]^Wj@G`AYbC?`@Kh@GLKAMIIQaAwCUa@SQe@O_AIo@O{AYu@UKAMBs@^WTKJMVc@nAAHBVHDRAVGJ?fAXh@VlAbBP`@Nn@RjA@tAA~APlDJ`@VXN\FVDhAFXN`@HJD@d@?LDXTt@jBH\JJNDX?NBLHTb@^rARvAFbAAXGh@
17248374,Bolnica - Rečnik,['Hoce-Slivnica'],5691.7,0.0,26867,46.484576,15.57653,46.489793,15.610886,-6.2,-3.0,0.0,unknown,q_vzGiha~A}@Ky@_As@yAkA_A{AUyAP{@fAy@P]_Ar@yD`@gBfCgDlAeA~@eBNcC@_Cf@sAN{Aa@cB}AcEQqBXsBp@kBx@cBh@{Bt@qB\aCEcC[}BY{ATw@d@h@\nAr@hAr@bAl@OCeAg@iA]_BGqBwA_Oc@cCo@}B[wBHsBDwBWmB}@mAw@aAEcAf@?f@n@p@l@~@^z@~@l@zA\~Al@f@\{@GsAUyAo@wA_@_Bo@}@m@aBQ_C[{Bq@{AeAWiAl@eAr@y@Wm@gAWiBa@uFe@aBgAk@qAF}@dA{@|A{@jA_@dBFbBQ~@g@S[oAKcBLkBZmBNyBZcBv@aAr@iAFmB?qBRuAv@Mx@_@\_Bf@aB~@qAnAo@jA[p@uAn@gBh@mB^uFd@mB`@oBNyE]w@m@ZIzDc@tAaAl@iBtCeAJ}@w@{@aA_A_AiASiAb@uC~Aw@`A
21212012,Kopivnik climb ,['Race-Fram'],1658.7,11.968,5403,46.456075,15.626297,46.460188,15.610965,8.5,17.8,140.8,unknown,mmpzGi_k~AARG\CFKHu@C[By@VuAZu@h@u@tAwApAGLO`@SbAo@|@w@hBCT@XFVDHFGV{@LWTUPYd@g@RCF@FLRn@Dj@?TG\o@lBKf@Ip@IlBIf@gAvCSx@S~A]dAS`AYrCCb@?zAI|@q@rBUlAWbA_A|BgA|BUt@CRAl@P~CNpBRpApApG
21084478,Dobrovce-Dravski Dvor TT,['Miklavž na Dravskem polju'],1070.6,0.0,18063,46.478488,15.70536,46.47004,15.711531,0.0,7.3,5.4,unknown,oytzGomz~Av@IlCu@|A[|@Uz@[xAw@ZUt@m@nDmDz@oApAmCh@_AlBmBvAaAlAs@tAq@vBsA|CyAdBw@
1019478,Celestrina 17 C Climb,['Maribor'],1639.45,7.7694,6283,46.5530892089,15.7062419225,46.5568101872,15.7209497318,6.9,98.8,112.6,unknown,wkc{G_sz~AIi@Ma@KSMKQ@c@LmAVQFOHKPGXCv@M^GBSASKQOYg@e@cCKYQQQMqB{@Y_@Mm@Eo@BaAD]fAsFFg@@o@Ck@E]K[o@qAMe@K{@?{@@[h@{F@_AEoAU_AIU]g@[YaC_BSUw@gA_B{DWy@Ge@?{@JaBFQb@u@Xw@Ps@^{BZkALg@t@_BAYF}@
14373106,Rečnik -> first U turn ,['Hoce-Slivnica'],693.1,2.112,37670,46.490267,15.610574,46.485619,15.613288,5.5,7.4,38.4,unknown,ccwzGa}g~A^R`@Qf@iAPY^YzCaB\Qj@K`@D\PxB`Cz@t@h@HZM^g@f@gAX_@POp@_@X]Nk@Ho@BcAAaAFm@
21065159,Od prvega do drugega nadvoza,['Hoce-Slivnica'],1434.8,0.0,34582,46.476291,15.654741,46.464165,15.654953,0.0,5.0,3.4,unknown,yktzGcqp~Aj@Yl@Sn@Q`AOfFu@rIq@tB]~@U~Ak@~@a@hG}C~@a@^Kp@IjBEhA@l@Hj@PrAp@~EnCx@h@`G`F
2511009,vurberg,['Duplek'],1767.64,5.944644,8187,46.4927726984,15.7757234573,46.4932286739,15.7941877842,5.7,19.2,104.292,unknown,yrwzGgeh_B^mBPk@Te@`@kAd@{BDg@BiBEe@IkD?cAD_AHaARy@z@eC`@uAB}@G}@Qw@]m@QOy@e@kEiBoEmBc@Ya@a@_@i@Yy@WaAGgA@eAHiBEeAUgCg@qCEs@As@By@J_AVy@Xw@\m@Vm@nA}El@y@Vw@^g@Hc@r@}AJ_@RgAHgA?_@
4440684,Vzpon Vurberg (from South),"['Duplek', 'Ptuj']",1611.8,1.632,8325,46.485115,15.815078,46.489286,15.797084,3.2,9.5,51.0,unknown,}bvzGe{o_BWjBAb@DlAf@hFTlCBh@Ax@KhDC~CIvCMh@g@v@_DbDgAlAaC~DW\aBzA[b@Gv@Jj@h@|@JZJp@PvBBvAOxB?dCF`CAbCKh@Qd@wG|MWbAa@fC
7245939,LOŽANE-CELESTRINA (vrh hriba),"['Maribor', 'Pesnica']",3037.9,4.2994,9235,46.57136,15.748208,46.556894,15.720551,3.7,11.2,116.2,unknown,_~f{Ggyb_BZBp@Tr@^tChBfDhBRRZf@N^H`@b@nFRxDDjAMr@K^cArCMZMb@QdAIhAAb@?t@^pINhANt@t@tA`@b@`@\pDtBVRv@z@x@nAr@pAVj@L\Nn@ZlBXt@j@t@^T`@JlDl@bATb@DTHh@^PTXz@tA|HZlA\v@lDlGnAfBr@f@jDxB~At@xBZ|A|@`A|ApA~BNZVx@D`@F`BGbCFx@`@xCL~B@tAVpAbAtBNd@Jf@DbBGj@
9178050,Sp.Volicina-Zavrh RiP,['Lenart'],1923.6,8.411,2742,46.547277,15.820504,46.533595,15.815485,6.5,20.6,129.4,unknown,mgb{Gc}p_Bl@e@VMpBa@ZEZ?VBXHl@b@x@bAbCrDj@r@t@f@RH`@HL@ZAb@If@Wz@o@f@WlEeAZCTA\DjDxAVPb@\xB~BT\Fx@GlAMt@_@nAEn@Lj@R^b@f@b@RPBVCNIJODOBWEuA?a@JOJAPDZVd@f@z@lANLZNhA`@VA\KhB_An@WpAQz@Cf@Hx@Rb@PbB|@zBrAv@`@
25533139,Ob Kanalu kontra,['Maribor'],1397.7,-0.0272,15936,46.512875,15.700423,46.525237,15.701731,-0.8,4.9,3.4,unknown,mp{zGsny~AsAReDBkAHeBTyDt@oBRy@By@?uEQ_AG{@M{Cg@yDu@uM_CaHsAyBg@m@IU?
2241005,zavrh,['Lenart'],1136.35,11.53251,1556,46.543353796,15.8158117533,46.5341806412,15.8158868551,9.9,21.1,116.49,unknown,}na{Gy_p_BrABb@Bb@?^GhA]ZQf@Up@?n@OLGHKf@]JE\ExAVl@LbBVf@\f@HLAVUHQBS?k@AaADMLGLCh@^v@v@HTZXLR|@Zn@HPAPEv@Y^Wr@a@rAMP?JEd@?d@DTH~AZf@Rz@n@v@b@
15267344,Zg.Korena RiP,['Duplek'],943.3,3.7572,2905,46.527965,15.776704,46.521485,15.782222,6.2,23.0,60.6,unknown,wn~zGkkh_B~@wB`@u@LQNIL?^P\HRGLIJOr@sAvAkFX}@~AyCVeA\eCFWXi@TU^Sh@I`@Bd@Hf@Bz@Kp@CZ?VEL?j@GbABh@IX@bCU
4195287,"Vrtec - ""Dedinje""",['Ptuj'],935.7,2.6312,1283,46.431656,15.890026,46.433898,15.880916,5.2,12.8,50.6,unknown,ytkzGso~_B@TCHMPYVMTKVAZJnCFv@ThAVv@b@zB@h@KvA_@vAOZUZwAfA_@v@e@t@iBjCONgBlA_@PMJGNAHLv@E\[l@c@l@KTI\Ap@@PDLHJl@n@Pb@T\Nb@
9563273,Janežovci - Dolič Climb,['Destrnik'],531.8,2.3232,7637,46.477545,15.885349,46.481078,15.889863,6.6,10.5,35.2,unknown,sstzGkr}_Bu@c@][c@g@_@m@gIqO{@{Ak@s@y@q@]Oa@M
27614567,Hupser Vide Alič,['Ptuj'],305.2,1.7608,240,46.428686,15.856406,46.431232,15.857568,7.1,17.6,24.8,unknown,gbkzGo}w_BEIy@e@KIi@q@YM}AU_AGy@Qq@EgA_@[W
7830608,Hrastovec Voličina RiP,['Lenart'],1358.5,5.72,2706,46.566142,15.78952,46.556021,15.797182,6.5,16.0,88.0,unknown,k}e{Go{j_B\EX@bCl@lANnAAb@IXC`@Sx@{@NUZgAVWPKn@OZMXYPYRc@XWNIz@MZOvA_Av@w@nBsC`AeBjBeF~@{BN[n@e@|@e@d@]nC{AZEl@FVAb@Iz@YLGTGVMTWf@w@p@uA
21982232,Biš ,['Trnovska vas'],587.2,0.256,7327,46.534497,15.879042,46.538459,15.874355,2.0,5.0,12.8,unknown,qw_{G_k|_BuElEy@~@g@r@{@xAk@lA[~@k@dC]x@Ub@Y`@MPq@f@e@R}@V}@R
1849547,Brengova 54 Climb,['Cerkvenjak'],1359.15,6.8302,4010,46.5649853088,15.9292819351,46.5660415124,15.9426882863,7.1,18.0,96.2,unknown,cve{G_ef`BO[c@o@s@u@u@k@}@e@yBe@e@]cAiBcBkDYuAKoABaDFy@Vu@T]xAeBPc@F_AKu@Kc@Im@?_@BKDINGrAYh@k@r@kAp@cBNk@NgDPuATyAD{@?_DTqC@s@Ic@a@{@mAgB
2018499,Zagorci 712,"['Sveti Jurij', 'Juršinci']",1028.84,3.397884,6660,46.522918,16.009454,46.515903,16.00888,5.7,10.7,59.612,unknown,eo}zGazu`BnCb@rAL|@@bBGjBBb@BlAPhCz@f@HNALEJQDi@MkBSiAQeBDUHQFENCTJZh@z@~Cf@fA|@nAf@^`@HlAGb@?p@Jz@@LCRI^W
6991944,Hlaponci-Kukava,['Juršinci'],1022.2,7.055,66,46.463128,15.975132,46.465472,15.964892,8.3,20.8,85.0,unknown,oyqzGqco`Bc@dD?JDXBFPJh@ER?XFTPJHH`@BvBAT@ZKVS~A?r@ERCVWlBM^QrAE`@?`@Ih@KT}@fASb@ER@LTx@I^c@l@m@l@q@x@aCjCeAz@OVKTIh@Cb@WtH
14598996,Vitomarci climb from nord (1.step),['Sveti Andraž v Slovenskih Goricah'],548.6,2.479,5741,46.533335,15.925817,46.53088,15.931252,6.7,23.3,37.0,unknown,ip_{Gioe`BIOOg@G{@@y@PgAN]PY`CqCXe@f@aA`A{@d@i@Va@|@{B`A_BJ]F_@HgAC]GO
21466926,svetii jurij ob ščavnici,['Sveti Jurij'],380.2,0.6437,5183,46.572558,16.022364,46.569374,16.023369,4.1,12.2,15.7,unknown,meg{Gwjx`B^y@b@k@r@k@d@Of@Id@?XBfAXr@@^E~@Wv@M`BO
2673240,Koračice 28 Climb,['Sveti Tomaž'],1825.85,3.7342845,2608,46.4752033333,16.05384,46.48621,16.0697366667,4.5,14.5,82.9841,unknown,_etzGoo~`Bk@kBWe@QSy@_@UQSSWm@s@aDIWS]a@_@a@g@g@w@WWWQQOUYMUa@a@q@{A}@cBi@sAWu@i@uASc@UWS_@a@eAMk@Ww@{@wAe@qB_@gCWaAMUq@u@m@_@OOWEs@@MASIOQIWCi@[_BY{@Ic@c@gASaAS[_Ag@i@MO?i@D_@A]E]OUCWOOOWKWWi@gBc@oBeA_CS]SSu@}@aB}Ac@g@IM
18927857,Sveti Tomaž climb (steep part),['Sveti Tomaž'],504.6,2.835,3065,46.488963,16.085467,46.48585,16.081077,7.5,14.4,37.8,unknown,_{vzGcudaB|BzBn@`@vAr@f@\^Xt@v@Xr@TrBTvAVz@dBbEd@j@
24218956,mimo picekov - smer Boreci,['Križevci'],1080.8,0.0,2472,46.549768,16.114119,46.554754,16.12583,-0.2,0.6,0.0,unknown,_wb{GehjaBSiBGyFMgDMqA_CiGy@eCwAgCuAcB_BwAuA_BsAiCqAkCo@iD{@_D_AeC}@oD
4690996,grabsinci,"['Sveti Jurij', 'Juršinci']",2100.3,4.6176,6370,46.531427,16.014255,46.517045,16.008803,3.9,21.8,118.4,unknown,kd_{Gaxv`Bj@^Z`@l@pALPJRDTRb@v@jAp@x@^p@Rf@b@dBTrA`@hAZn@Zf@^L\D\@jAC^Df@LrAd@v@x@l@^XF`AFZIjAg@bASXAbAPn@@v@EfAU\EbDb@l@JtAPpAT`AJdB@n@IR?hC@T@f@Rj@PlBVdBb@ZDH?TCTGRM\GJGs@wBWiAe@gAMe@Ie@BMJGLCTDXNXd@FTVhCLf@LZ\d@l@j@LFr@AZJ
